user_id,name,email,gender,city,signup_date
U000001,Deborah Petty,user000001@example.com,Other,North Peterport,2026-02-27
U000002,Dustin Lopez,user000002@example.com,Male,North Lauraview,2025-02-09
U000003,Ronald Gomez,user000003@example.com,Male,East Shelly,2024-07-11
U000004,Barbara Gonzalez,user000004@example.com,Other,Rogersburgh,2024-09-30
U000005,Kevin Price,user000005@example.com,Female,Petersonview,2025-05-03
U000006,Jonathan Velez,user000006@example.com,Male,Laurenbury,2026-01-27
U000007,Karen Smith,user000007@example.com,Other,Robertshire,2025-08-20
U000008,Justin Hensley,user000008@example.com,Female,South Toddstad,2025-06-03
U000009,Savannah Thomas,user000009@example.com,Other,Clarkshire,2025-01-14
U000010,Steven Luna,user000010@example.com,Female,Joshuaview,2025-05-05
U000011,Andre Hill,user000011@example.com,Female,North Jenniferside,2026-02-07
U000012,Daniel Mcpherson,user000012@example.com,Male,Caseymouth,2024-10-09
U000013,Michelle Lambert,user000013@example.com,Other,Lewisberg,2024-12-16
U000014,Frank Gilbert,user000014@example.com,Other,New Amy,2024-12-13
U000015,Kayla Douglas,user000015@example.com,Other,Wadeport,2024-12-19
U000016,Chelsea Gomez,user000016@example.com,Other,Michaelview,2025-11-22
U000017,Miguel Winters,user000017@example.com,Female,Jesusside,2025-11-06
U000018,Michael Weeks,user000018@example.com,Other,Bauermouth,2025-03-02
U000019,Andrew Vasquez,user000019@example.com,Male,Ryanport,2026-01-31
U000020,Michelle Miller,user000020@example.com,Other,Josephfort,2026-04-19
U000021,Danielle Matthews,user000021@example.com,Other,New Katherinestad,2024-05-15
U000022,Jack Evans DDS,user000022@example.com,Male,Evanston,2025-06-18
U000023,Isaac Barrera,user000023@example.com,Male,Lake Normanchester,2025-11-02
U000024,Michael Hall,user000024@example.com,Female,South Harry,2025-03-30
U000025,Kevin Winters,user000025@example.com,Other,Millerburgh,2024-06-02
U000026,Diana Allen,user000026@example.com,Other,Allenstad,2025-10-10
U000027,Amy Wilson,user000027@example.com,Female,East Heatherburgh,2024-10-14
U000028,Michelle Baker,user000028@example.com,Male,East Michael,2025-07-03
U000029,Kimberly Bartlett,user000029@example.com,Male,Juliemouth,2025-07-17
U000030,Michael Brown,user000030@example.com,Female,Johnsonshire,2025-01-11
U000031,Shelly Daniel,user000031@example.com,Male,Lake Erin,2025-05-05
U000032,Dawn Lewis,user000032@example.com,Other,South Danielmouth,2025-09-01
U000033,Jamie Graham,user000033@example.com,Male,Larsonmouth,2026-01-15
U000034,Joshua Griffin,user000034@example.com,Other,Lake Dawnchester,2024-07-21
U000035,Samuel Burgess,user000035@example.com,Female,Morrisview,2026-03-18
U000036,Gloria Camacho,user000036@example.com,Other,New William,2026-03-04
